guid,entry name,English
ef843503-1241-4126-826b-4777a570f9a5,Item_IT_EXP_798,"A ticket depicting a Hymstrigian.
Give it to the Smithy to get
special equipment."
f555794b-a472-422a-b6b3-ff6fcc68175b,Item_IT_799,Well-done Steak Recipe Book
b3f8cc18-1db8-4538-a14b-99af3df1e6cb,Item_IT_EXP_799,"A recipe for a special well-done
steak. Give it to the Smithy to
get special equipment... But why?"
de6d0806-fb22-4e3d-b9dd-0f7022b03e8e,Item_IT_800,Orion Ticket
b4ad9e7b-80a4-4627-a0a8-6aabc6555f49,Item_IT_EXP_800,"A ticket depicting a warm-looking
set of armor. Give it to the Smithy
to get special equipment."
d88a0ffe-a6b3-4ce6-bab4-1d92571688b9,Item_IT_801,Wudwud Likey-like
58cb7c45-58c6-43d0-a49a-88332a0113b3,Item_IT_EXP_801,"Junk that a certain Wudwud seems
to ""likey-like."" Give it to the Smithy
for special...equipment?"
67285749-6e62-4a83-822b-92e07d464adc,Item_IT_802,Felyne Wanted Poster
81d52fdb-472b-4667-a039-c81afa780502,Item_IT_EXP_802,"A document depicting a notorious
Lynian. Give it to the Smithy
to get special equipment."
e49c4e1a-863d-4c35-abce-5d358bde9db3,Item_IT_619,Mystery Orb - Sword
cd0ed707-3da2-42b2-ac7c-5e7961396a53,Item_IT_EXP_619,"A sphere with faint power that
is revealed through appraisal.
Becomes an offensive decoration."
cd02a800-e9da-43ed-b908-3861d74d0450,Item_IT_620,Glowing Orb - Sword
82c509c8-22a3-47cf-9656-7e6b679788fd,Item_IT_EXP_620,"A sphere with hidden power that
can be revealed through appraisal.
Becomes an offensive decoration."
379486fe-c073-437b-947d-d10c2908ef38,Item_IT_621,Ancient Orb - Sword
0bce672e-8884-4c00-849f-baf5f77a8312,Item_IT_EXP_687,"A cylindrical part of an old weapon
that's been thrown away. Needs to
be appraised."
3f2ef080-2b72-4174-b1a9-918e75a02a22,Item_IT_687,Old Weapon Shard - Tube
c27095b9-59c9-4d86-8649-fa044764f522,Item_IT_EXP_688,"A disc-like part of an old weapon
that's been thrown away. Needs to
be appraised."
05fd5c57-e242-41af-86e2-a2daf3effa87,Item_IT_688,Old Weapon Shard - Disc
c8141caa-284c-4ee8-a37e-a815d2d5a34e,Item_IT_EXP_689,"A part of an old weapon that has
some sort of device on it. Needs to
be appraised."
5733a9ce-99d5-40e0-9678-56e08c2e8e39,Item_IT_756,Mutated Armament
6689a9b9-ff31-4c91-9031-30b25e4c7e53,Item_IT_EXP_756,"A weapon material that has been
altered by exposure to drakesbone
oil. Needs to be appraised."
09ab4496-c9f8-4b6d-8c1b-b7fd6f60c1c1,Item_IT_822,Glowing Stone
11087253-90f7-4dcc-b2d6-a5d5dcf5badd,Item_IT_EXP_822,"Contains some secret power.
Needs to be appraised in order
to be equipped as a talisman."
3b10e8c4-3270-4c5f-b9d1-385f1b9cec2f,Item_IT_689,Old Weapon Shard - Device
05dab170-9d5f-413a-a5c1-016f1be7a8b1,Item_IT_EXP_621,"A sphere with incredible power that
can be revealed through appraisal.
Becomes an offensive decoration."
bac471ec-e576-462b-a437-43e842b1be39,Item_IT_622,Armor Sphere
81c38f0a-a845-408f-b267-bbd7e2fe5bc8,Item_IT_EXP_622,"Reacts uniquely to heat. Fuse
this to armor to improve it by
a tiny amount."
855c4761-1325-40e9-b770-5de438e64dee,Item_IT_623,Armor Sphere+
49802330-9f8f-48b8-bd37-8248b737a165,Item_IT_EXP_623,"Reacts uniquely to heat. Fuse
this to armor to improve it by
a small amount."
25c5f855-9a37-42e8-abe2-2b0f4fbea0f8,Item_IT_624,Advanced Armor Sphere
18891fa1-09ad-464e-a95b-ac6ad22b8b68,Item_IT_EXP_624,"Reacts uniquely to heat. Fuse
this to armor to improve it."
f2a73ce2-6c5f-4bc9-b666-502cf3b3c6ae,Item_IT_625,Hard Armor Sphere
eb0c725a-da2c-4257-8543-e915029499a1,Item_IT_EXP_625,"A rigid, high-density armor
sphere. Fuse this to armor to
improve it by a great amount."
71e62e4a-7605-4414-9aa2-2df54fec92cb,Item_IT_626,Rocksteady Mantle
3e6452b2-be35-4c31-a202-d03d61ba563c,Item_IT_EXP_626,"Negates damage reactions, protects
hearing, grants wind and tremor
resistance, and reduces damage."
78ef2e2d-4816-4361-9a13-29501e6c2fa0,Item_IT_627,Mending Mantle
cb3920f2-e1a4-4ebd-98a2-1d633fb42819,Item_IT_EXP_627,"Steadily restores health over a set
amount of time."
456e30ee-af2f-4cc8-aca9-5f343f2ec699,Item_IT_628,Evasion Mantle
42aec469-e969-4231-9e8a-5e7596fff54e,Item_IT_EXP_628,"Upon just evading a blow, triggers
a special evasive maneuver that
boosts attack and alters combos."
78d44fba-0e6e-4891-a7cd-76f73fdbb5a8,Item_IT_629,Corrupted Mantle
610863f7-3f31-48dc-abae-195da278efca,Item_IT_EXP_630,"A flying wyvern's egg. Deliver
it back to camp...if you can."
6706ea10-381b-4335-a313-fc443aaafde3,Item_IT_630,Wyvern Egg
73a6d51c-8d07-412b-98db-f8e955a1b329,Item_IT_EXP_631,"A lizard charred crispy by Wudwuds.
Removes all traces of poison and
restores both health and stamina."
d2d66c55-7897-46b5-bf33-3abc74705a3f,Item_IT_632,Wild Jerky
edaf7560-2044-4de8-9f1f-0a4d66a4f147,Item_IT_EXP_632,"Dried meat beloved for its wild
flavor and toughness. Increases
natural healing and cures bleeding."
71d4b9d1-4274-49b2-a88c-9d1343df20d2,Item_IT_633,Wudwud Treasure
8ced5fd3-d06c-480f-9d2b-d8338b4c737c,Item_IT_EXP_633,"Treasure given by the Wudwuds.
They swear that it's priceless,
but it looks like garbage."
c71e4444-8911-436f-8852-ee672941e1b6,Item_IT_634,Catalyst
7ae6cd8d-3fb4-4c59-92d2-73d179ac3650,Item_IT_EXP_634,"Works with other materials to
enhance their effects. Cannot
be used by itself."
9e0cb98b-09c6-42a5-90d6-15c754305e81,Item_IT_635,Gunpowder
1a432291-3469-4c12-89cf-beabaed4e361,Item_IT_EXP_635,"A dangerous substance that
explodes when struck or heated.
Used in Large Barrel Bombs."
4088e7d6-a57e-4501-bf1a-5cda89070c0d,Item_IT_636,Small Barrel
7a8dd94a-bdc0-4b70-a4df-236e4ef4ec65,Item_IT_EXP_636,"A small, empty barrel.
Combine with fire herbs
to make it into a bomb."
f51dec9d-bd44-4960-97da-25f25904d39f,Item_IT_637,Large Barrel
5d04178f-d835-43fa-a94d-698092715ce9,Item_IT_EXP_637,"A large, empty barrel.
Combine with gunpowder
to make it into a bomb."
9e918ada-98f9-4f7c-9efb-6e1ffcc9c83d,Item_IT_638,Spider Web
9fa97e69-4b7b-4917-8f4f-022c733ed752,Item_IT_EXP_638,"A very sticky web. Used
to craft pitfall traps."
edf03ba2-03bc-44cb-994c-70ad1fdb46e0,Item_IT_639,Net
ce01e91f-ce4b-4778-a193-9dd6b1ed6bae,Item_IT_EXP_639,"A sturdy net that supports a certain
amount of weight without breaking.
Perfect for pitfall traps."
f0a45857-c61b-4dd0-a0da-45fe4b4cd5d6,Item_IT_640,Gunpowderfish Scale
869b8b41-3c2f-4255-bf5b-922542f68eb9,Item_IT_EXP_640,"A Gunpowderfish scale. Combine
with a large barrel bomb to
dramatically increase its firepower."
3cebf22f-8d1f-48b7-8c20-46361226c0a2,Item_IT_641,Burst Arowana Scale
621559c5-182e-4549-b163-bffb27f02693,Item_IT_EXP_641,"A Burst Arowana scale. Combine
with Normal Ammo to make a
large amount of Slicing Ammo."
44274701-b8b8-434f-9051-b0a2d9d8b37b,Item_IT_642,Bomb Arowana Scale
b8a2edd2-68bb-4fc1-a39f-71e2e5898251,Item_IT_EXP_642,"A Bomb Arowana scale. Combine
with Normal Ammo to make a
large amount of Sticky Ammo."
706ba534-ec5d-4db0-ab1e-f7406d46fe47,Item_IT_643,Gilded Scale
e51dc280-63cc-450e-9c94-1c0002d4b0da,Item_IT_EXP_643,"A Goldenfry scale. Used by
artisans in their crafts."
5c6ee48f-d3e1-45fa-942d-bdc80d31b0ed,Item_IT_644,Golden Scale
162e0597-7ebc-46f4-9a75-7cf13d41b0ff,Item_IT_EXP_644,"A Goldenfish scale. They shimmer
like only pure gold can."
a18a7c37-dc11-494b-a9b1-7a946b50490e,Item_IT_645,Platinum Scale
af130921-37e2-4cf9-9f7e-d611d18da1f0,Item_IT_EXP_645,"A Platinumfish scale. They give
off a beautiful gleam."
f2e812df-fbea-443a-aae7-8443fd1b6e2d,Item_IT_646,Pick-a-meal Voucher
520ebc9e-14ff-4c7e-8ca9-6d1239f87079,Item_IT_EXP_646,"Exchange this voucher in the
Grand Hub Canteen for one order
of your favorite regional meal."
32418ef0-dc2e-41f1-a91b-b015e8257f18,Item_IT_808,Kunafa Meal Voucher
76c4b883-6b0b-4ebe-9798-bfdfeb852572,Item_IT_EXP_808,"Exchange this voucher in the
Grand Hub Canteen for one order
of the Kunafa regional meal."
a8fac147-cf64-462e-a52f-76ef47e771a0,Item_IT_809,Azuz Meal Voucher
80b6ad8d-0e0a-4817-a6c8-ab3fa88c813a,Item_IT_EXP_809,"Exchange this voucher in the
Grand Hub Canteen for one order
of the Azuz regional meal."
a31f4784-af6c-4f98-b148-d62f1e9f5f16,Item_IT_810,Sild Meal Voucher
67e9f80e-0f7d-4663-a3f3-f4e4ba99bf49,Item_IT_EXP_810,"Exchange this voucher in the
Grand Hub Canteen for one order
of the Sild regional meal."
3f2b38ac-344d-465e-8125-385a3fd9a5f3,Item_IT_811,Suja Meal Voucher
a455bbd6-0177-4c12-b1c1-9fcea7fd3fc7,Item_IT_EXP_811,"Exchange this voucher in the
Grand Hub Canteen for one order
of the Suja regional meal."
28b677d5-7b1a-4ab1-bf89-efc36a689ac0,Item_IT_786,Blossomdance Voucher
768907f5-9279-41f6-85ba-89ff6c0a860f,Item_IT_EXP_786,"A voucher usable only during
the Blossomdance. Exchange
it for a festive meal."
f6c20647-5c49-4a3c-8769-2578edbe683b,Item_IT_787,Flamefete Voucher
a89c7e82-49c3-4614-9f6a-1f436c39c577,Item_IT_EXP_787,"A voucher usable only during
the Flamefete. Exchange
it for a festive meal."
ebec6a18-fd12-4c12-86fe-f26d71455754,Item_IT_788,Dreamspell Voucher
92b7ba1e-9ab2-4d29-b561-5f64ac6bd872,Item_IT_EXP_788,"A voucher usable only during
the Dreamspell. Exchange
it for a festive meal."
dece72c9-bbbd-4649-bb4b-7f16fb44d268,Item_IT_789,Lumenhymn Voucher
e5e66dd2-fc13-4e60-994b-8cb60e1cc6b0,Item_IT_EXP_789,"A voucher usable only during
Lumenhymn. Exchange it for
a festive meal."
d20ca4d8-665c-4a72-a7ca-c58150fcc58f,Item_IT_829,Pawprint Stamp
2d4bd71e-f015-4847-ab7a-bd59bd13509d,Item_IT_EXP_829,"Lynian currency, stamped with
a pawprint. Can be redeemed
at the Provisions Stockpile."
cc9c5b10-bc1c-4a11-8842-31c88e080433,Item_IT_647,Steel Melding Ticket
5471d277-a663-4da6-8e76-93c2fbf0cd77,Item_IT_EXP_647,"A ticket used by Wyverians. Hand
it over when melding decorations
to get a slight discount."
5052aff3-0c69-4bd0-acec-e75c8807d1fe,Item_IT_648,Silver Melding Ticket
943cc66b-ccbe-457e-bdc0-2b3199941940,Item_IT_EXP_648,"A ticket used by Wyverians. Hand
it over when melding decorations
to get a discount."
c2dd84ba-7d48-4f1c-924c-1c4b1610f6c1,Item_IT_662,Gold Melding Ticket
87340f8e-5167-4b19-bf17-dfdb504b82b6,Item_IT_EXP_662,"A ticket used by Wyverians. Hand
it over when melding decorations
to get a great discount."
1cf50085-22f8-4fe6-8ba1-0e59ce41d4c6,Item_IT_649,Steel Relic Ticket
cc67a395-3673-4b6d-a221-57b7dda7d511,Item_IT_EXP_649,"A ticket used by Wyverians. Hand
it over when melding relics to
get a slight discount."
01f4971b-b798-4786-b8fc-0b89aa850f54,Item_IT_650,Silver Relic Ticket
e38395a4-d9b0-4315-af7c-72a4db743410,Item_IT_EXP_650,"A ticket used by Wyverians. Hand
it over when melding relics to
get a discount."
1da1371a-440c-4284-ade6-9601ecc5735d,Item_IT_663,Gold Relic Ticket
bde2e888-e7c7-42d8-99ba-42e1eb74966a,Item_IT_EXP_663,"A ticket used by Wyverians. Hand
it over when melding relics to
get a great discount."
6c840481-7398-4e22-8d83-67dc99152780,Item_IT_666,Drearisite
c6bf4d47-8368-476c-8e47-3b3322ffcb3f,Item_IT_EXP_666,"A mysterious material smelted in
Azuz. Has been used to make
equipment since ancient times."
545e633e-4582-42a9-b9b7-125324dcb2f2,Item_IT_667,Specklite
94eaf861-f882-4996-a29b-a78c28ee2d26,Item_IT_EXP_667,"A mysterious material smelted
in Azuz. Not as pure as it could
be, but still of impeccable quality."
c9cffc17-0b5a-45b5-b0a3-3de9012ec161,Item_IT_668,Argecite
d414188d-0ab3-49a6-babc-6a7ba33590e8,Item_IT_EXP_668,"A mysterious material smelted
in Azuz. It's apparently primarily
used in high-quality equipment."
c65d756d-e7c0-4832-aec9-19063b79f59a,Item_IT_669,Oricalcite
0d42fc13-d37f-48b8-85fb-762d833f5da6,Item_IT_EXP_669,"A mysterious, high-quality material
smelted in Azuz. Equipment made
from it is second to none."
c6c27453-a274-4968-9fa4-fbab94b3f9db,Item_IT_824,Silver Talisman Ticket
2618b9e0-c306-42fe-b3de-47d51d91391b,Item_IT_EXP_824,"A ticket used by Wyverians.
Hand it over when melding
talismans to get a discount."
9ef9a162-035c-4ab0-8fff-45b773729dbc,Item_IT_651,Steel Egg
49ad6fd3-312a-40bc-b850-a10f2626b492,Item_IT_EXP_651,"An egg of glittering steel.
Rare but useless to hunters.
Sells for a good price."
bbd1ff67-ad34-4724-9d6d-69407f4fa15c,Item_IT_652,Silver Egg
61e5ec14-3661-4bf2-8819-b0be4c51fc49,Item_IT_EXP_652,"An egg of glittering silver.
Rare but useless to hunters.
Sells for a very good price."
3b84fec9-bedc-4397-a5fa-8c6df7c9fc2e,Item_IT_653,Golden Egg
d2999425-363a-4a05-a9f6-8a60d668f342,Item_IT_EXP_653,"An egg of glittering gold.
Valuable but useless to hunters.
Sells for a fortune."
bcfb060a-2585-4294-99b8-0fec128101d5,Item_IT_832,Insect Husk
27138a42-c60e-4860-8c48-d0c0ebedcbf6,Item_IT_EXP_832,"The remains of a dead insect.
Doesn't seem very useful."
533e569f-ae01-49a1-9f0b-deafee749b87,Item_IT_827,Secret Stash
50f30e8d-c2f4-4784-a044-7178d9808eaf,Item_IT_EXP_827,"A pouch carried by a mischievous
Lynian. Full of miscellaneous junk."
da22ee20-d0e2-42d0-8068-148208ce8689,Item_IT_833,Felyne Fur Ruby
472c7c5a-e6ca-4e79-b58b-a0ce6b019927,Item_IT_EXP_833,"A rare ruby carried by Lynians.
It can be used as a material at
Azuz's Smelting Foundry."
f18e60f3-0c7e-4b5a-b5bd-e8526ac049a8,Item_IT_785,Barrel Bowling Voucher
47faa971-fa77-4f9c-b964-ac3ebeeb4621,Item_IT_EXP_785,"A voucher for a chance to play
a Grand Hub mini-game. Has
a whimsical DIY look."
67d3b980-e599-4f18-9dfe-ae5473c7780d,Item_IT_654,Heavy Armor Sphere
57784143-2e15-4c2c-8a1c-9adf17ef0b48,Item_IT_EXP_654,"A solid, high-density armor
sphere. Fuse this to armor to
improve it by a vast amount."
52693ccb-21c6-4e0d-915d-07f22ab58689,Item_IT_655,Monster Keenbone
fe0d59cf-70be-483f-ae21-0d3d49f5316d,Item_IT_EXP_655,"Bone obtained from high-rank large
monsters. It has a razor sharp tip
that retains its strength after forging."
3f333ead-62ba-4b45-be0f-34189686ce68,Item_IT_656,Monster Hardbone
da3a961a-2cae-44ee-9c79-78bd5b799cc1,Item_IT_EXP_656,"Precious bone obtained from high
rank large monsters. Their rarity
makes them highly sought after."
33039057-8414-4402-b122-bd9b360ce70d,Item_IT_657,Stoutbone
ef968576-9a9e-4fce-83cd-67af66df1eb0,Item_IT_EXP_657,"The bone of a large, high
ranking monster. Very sturdy."
f6c5469d-8caf-4e38-b22f-7bedf21353a2,Item_IT_658,Great Stoutbone
55f690c7-ac07-410e-bdbf-7fb83dd3fb7c,Item_IT_EXP_658,"The bone of a large, high
ranking monster. Extremely
solid and durable."
2545e077-7704-48c2-98df-447604619607,Item_IT_298,Xu Wu Certificate S
d778f076-5ef8-4dd8-b371-0573b9b3cd90,Item_IT_EXP_298,"A Guild certificate awarded to
those who have hunted a Xu Wu.
Used to make equipment."
ff8aa46b-dcd2-484a-a14d-9cf03186d435,Item_IT_631,Charred Lizard
f1a58074-f21d-42b7-9b7e-b73fe2ad0a52,Item_IT_EXP_629,"Decreases health, but raises affinity
and weapon stats. Attack and affinity
further increased in certain conditions."
